id,fraction,token_index,c_dir,c_conf,e_dir,p_finalize,direction_entropy,top_direction,top_prob,u_t,z_pos,z_neg,baseline_length,baseline_correct,latency_sec,tokens_per_sec,distinct_2,distinct_3,repeat_4gram_rate,max_repeated_line_count
gsm8k_train_10,0.1,19,0.2160532103469487,0.29813460204907644,0.6347631971753493,0.1275720345665351,0.7839467896530513,alternative,0.5409187966227172,-0.8561965755755327,-6.419303788346351,-5.563107212770818,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.2,38,0.18599671818902896,0.44356236913504515,0.6894750854194954,0.11374406784269207,0.814003281810971,alternative,0.49000973692918837,-0.22671666926387068,-6.208463169216044,-5.981746499952173,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.3,57,0.18906275163989295,0.3366665796195519,0.7670424694794191,0.06548734892850484,0.810937248360107,alternative,0.4479737176231278,-0.6781846976658503,-7.265401852662662,-6.587217154996812,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.4,76,0.09390470004828255,0.3525589873994953,0.6601755698921651,0.23319356297083405,0.9060952999517174,verify,0.3441290231227094,-0.6078097407999978,-6.591430844320868,-5.98362110352087,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.5,95,0.13051998953040755,0.24738398393324337,0.6051178871979311,0.24833863569753806,0.8694800104695924,alternative,0.3954274913994823,-1.112613438589099,-6.701757657816304,-5.589144219227205,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.6,114,0.232746592836087,0.3006323743647645,0.6613969672143317,0.09678272508638998,0.767253407163913,alternative,0.5243685600039697,-0.8442883641186594,-6.76020455628075,-5.915916192162091,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.7,133,0.1701639962700181,0.3454677692443097,0.6333216736174293,0.17108297622227753,0.8298360037299819,alternative,0.42644529327908803,-0.6390214774146603,-6.210353727407513,-5.571332249992853,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_10,0.8,152,0.16266418876188582,0.2865246569096488,0.5704740106790734,0.24501775275882456,0.8373358112381142,alternative,0.4444658971861296,-0.9123232836693047,-6.29555388812663,-5.383230604457325,190,True,4.9578423270140775,38.323122735214106,0.803030303030303,0.9083969465648855,0.046153846153846156,1
gsm8k_train_11,0.1,20,0.15767756942130418,0.32117267608853933,0.7329298980606943,0.10672319825604529,0.8423224305786958,alternative,0.4505975253941532,-0.7483878755712263,-6.7906798622711815,-6.042291986699955,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.2,40,0.08925482793726625,0.23560705843065316,0.7421607501026347,0.15835652437838343,0.9107451720627338,alternative,0.33213363458978895,-1.1769165676626994,-7.085009197217092,-5.9080926295543925,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.3,60,0.14285886829031325,0.28398609921622375,0.6654122799990353,0.17074031835741793,0.8571411317096868,verify,0.4158027609356356,-0.924774290733124,-6.480068546541338,-5.555294255808214,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.4,80,0.12679104183614154,0.357647474594832,0.6353849573435302,0.2181410169515505,0.8732089581638585,alternative,0.4164698305160937,-0.585589464557688,-6.458818939099828,-5.87322947454214,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.5,100,0.12997930079320175,0.19850041576527108,0.6427741201923186,0.20641666694244848,0.8700206992067983,verify,0.34359806680108246,-1.395693258655088,-7.648277605037968,-6.25258434638288,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.6,120,0.1975657964495371,0.3317704385335908,0.5209783363431716,0.2563822040354851,0.8024342035504629,alternative,0.4563845111879378,-0.7001884898361439,-7.159891577750786,-6.459703087914642,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.7,140,0.19610024253388547,0.3719817977695157,0.434325162833881,0.47333277139847935,0.8038997574661145,finalize,0.47333277139847935,-0.5237242281427132,-6.482002021552388,-5.958277793409675,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_11,0.8,160,0.08637598271815816,0.24231054899411916,0.6297709160637334,0.2847386200678466,0.9136240172818418,alternative,0.3136624898664245,-1.140053442663259,-6.487226737815619,-5.34717329515236,200,True,5.102511056000367,39.19638738750155,0.8389830508474576,0.8974358974358975,0.06896551724137931,1
gsm8k_train_12,0.1,15,0.10121232672170477,0.30043707180820806,0.5854942354328252,0.33098726584684446,0.8987876732782952,finalize,0.33098726584684446,-0.8452174313087646,-6.903812920524215,-6.058595489215451,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.2,30,0.14572681625901307,0.25097021106002376,0.5123492316940199,0.3811675333071389,0.8542731837409869,finalize,0.3811675333071389,-1.0934445032889348,-7.291613958456448,-6.1981694551675135,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.3,44,0.11113644237925047,0.2872447365468887,0.6066909143619451,0.27639738897384547,0.8888635576207495,verify,0.3150969987103644,-0.9088035195125723,-6.604791639875653,-5.695988120363081,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.4,59,0.20083858079474037,0.21283739108523547,0.7202476890797537,0.08370461487843694,0.7991614192052596,verify,0.4036554460978729,-1.3079063937526803,-7.73811537292325,-6.43020897917057,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.5,74,0.1278963798466255,0.2628771586447202,0.56256204825695,0.3158738015515553,0.8721036201533745,finalize,0.3158738015515553,-1.0310677101848,-6.515480080987424,-5.484412370802624,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.6,89,0.10248675985852151,0.2301599837074322,0.5753736133126415,0.34904690718610853,0.8975132401414785,finalize,0.34904690718610853,-1.2074080737564392,-7.2550102431595205,-6.047602169403081,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.7,104,0.10308753040533436,0.2616943229276604,0.6099800651548472,0.2853255332948959,0.8969124695946656,verify,0.334685012242156,-1.0371808191733454,-6.2313502370333795,-5.194169417860034,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_12,0.8,118,0.1251127898683434,0.15344955791412473,0.5985843810839064,0.26503964041322575,0.8748872101316566,verify,0.3695717461054233,-1.7077978887098446,-7.981611746137396,-6.273813857427552,148,True,3.850307543994859,38.43848791529096,0.7476635514018691,0.8301886792452831,0.11428571428571428,1
gsm8k_train_13,0.1,26,0.18039263961625762,0.37301098820393286,0.5539465008229538,0.24008184315851802,0.8196073603837424,alternative,0.45319414496844657,-0.5193211372315254,-6.224519790931694,-5.705198653700169,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.2,51,0.08717570628240912,0.40421878567174835,0.7359790017894724,0.16560625406197288,0.9128242937175909,verify,0.3514355954936061,-0.38791722954901076,-6.804094526721474,-6.416177297172463,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.3,77,0.21674559087122214,0.2683610543595499,0.7646080066759836,0.05071923731789888,0.7832544091287779,alternative,0.4526547985225802,-1.0029538570292873,-6.92405730946454,-5.921103452435252,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.4,102,0.0734192193769796,0.3281628668226816,0.6570835487102558,0.2671098746054956,0.9265807806230204,verify,0.3251967678543235,-0.7165059194681405,-7.300700044294072,-6.584194124825932,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.5,128,0.16203425749970346,0.27707396331324535,0.6604061128612775,0.15609451094434507,0.8379657425002965,alternative,0.3894537505829145,-0.9590224302378259,-6.231683106596671,-5.2726606763588455,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.6,154,0.14185765739000533,0.2656117067233857,0.5805543037994136,0.26313219274214394,0.8581423426099947,verify,0.37548391500154144,-1.0170024055020344,-6.627280644547258,-5.610278239045224,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.7,179,0.12572074566279334,0.26877837034918023,0.7224873883953772,0.1403056746909523,0.8742792543372067,alternative,0.4112920851723064,-1.0008294627743837,-7.34434603668749,-6.3435165739131065,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_13,0.8,205,0.17265989639251578,0.2598534216381347,0.7617234537500375,0.07869870664993454,0.8273401036074842,verify,0.4546941954111914,-1.0467305363393686,-7.093403006444791,-6.046672470105422,256,False,6.614523864991497,38.70271016103274,0.9236641221374046,0.9846153846153847,0.0,2
gsm8k_train_14,0.1,21,0.1446268648323885,0.2438089453796413,0.5658133936494699,0.27929478614635117,0.8553731351676115,verify,0.36497164500651613,-1.1319091541625772,-7.321962868653905,-6.190053714491328,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.2,43,0.14794476827412273,0.24665727426683942,0.6426332408263822,0.18605453511071263,0.8520552317258773,alternative,0.42982431320025755,-1.1165204517993308,-6.865118132398372,-5.748597680599041,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.3,64,0.199134505064803,0.276222014371809,0.4613386935600354,0.35317846529596636,0.800865494935197,finalize,0.35317846529596636,-0.9632797534154642,-6.017557002063064,-5.0542772486476,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.4,85,0.15955263710051426,0.30436779530640695,0.5063616630786193,0.35532614854675637,0.8404473628994857,finalize,0.35532614854675637,-0.8265842560223158,-6.860255008379065,-6.033670752356749,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.5,106,0.13150955237893547,0.22266984471129914,0.5997401668120012,0.2537013152716624,0.8684904476210645,verify,0.32956211361294924,-1.2501750129780884,-5.38653029486858,-4.136355281890491,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.6,128,0.13322352466704535,0.2885316216520314,0.5305601256539624,0.37104671452807075,0.8667764753329547,finalize,0.37104671452807075,-0.9025262858447132,-5.177164057099511,-4.274637771254798,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.7,149,0.19607464602084734,0.342244729614121,0.6020956358058478,0.17209089968607374,0.8039253539791527,alternative,0.5354304873390945,-0.6533068678159326,-6.679877755815215,-6.0265708879992825,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_14,0.8,170,0.13867437975405528,0.21568289770873345,0.5415091174549709,0.3319615336218195,0.8613256202459447,finalize,0.3319615336218195,-1.2910041429279104,-6.588891427348052,-5.297887284420142,213,True,5.581938072980847,38.1587895127354,0.7254901960784313,0.8552631578947368,0.08609271523178808,1
gsm8k_train_15,0.1,26,0.10778907300531348,0.29780121422855943,0.5791097233307815,0.32854235929967973,0.8922109269946865,finalize,0.32854235929967973,-0.8577903369846274,-6.923370086039919,-6.065579749055292,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.2,51,0.08457130429590132,0.20025835162920697,0.6277739307122812,0.29100173926899536,0.9154286957040987,alternative,0.30778845607632394,-1.3846804448829024,-6.789637224774802,-5.4049567798919,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.3,77,0.12665889985329537,0.15899712554581372,0.6968468640708524,0.15992976707328968,0.8733411001467046,alternative,0.34132064174532795,-1.6657089541388466,-7.1029973691677215,-5.437288415028875,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.4,102,0.1239418822443481,0.26275658734831897,0.6464023065582684,0.20992499347984392,0.8760581177556519,verify,0.37253386300715463,-1.031690032402805,-7.103111483299211,-6.0714214508964055,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.5,128,0.10723826529269076,0.36245110347376575,0.5815523399714623,0.3250832418333765,0.8927617347073092,alternative,0.3283718216772824,-0.56474139629682,-6.421204388564675,-5.856462992267855,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.6,154,0.09829332035757021,0.2593960715116224,0.6409948455745285,0.2502716411348361,0.9017066796424298,verify,0.3368316267473088,-1.0491098456845123,-6.43654530391558,-5.387435458231068,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.7,179,0.13828053698556386,0.29741272866138485,0.6007272560126191,0.2426358021568708,0.8617194630144361,verify,0.34929817539923075,-0.859648790242467,-6.964138807519607,-6.10449001727714,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_15,0.8,205,0.08546932750935798,0.2919360662369227,0.590226545493644,0.36040803907768176,0.914530672490642,finalize,0.36040803907768176,-0.8859995644904535,-5.811781688995316,-4.925782124504862,256,False,6.694568918028381,38.23995288338814,0.6778523489932886,0.7837837837837838,0.14965986394557823,1
gsm8k_train_16,0.1,26,0.13925955003130042,0.28398599000112873,0.5814870993126898,0.2659570419048039,0.8607404499686996,alternative,0.3474551753592603,-0.9247748278442911,-6.496202075441539,-5.5714272475972475,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.2,51,0.21224656048381263,0.2723223124942921,0.6540953895337571,0.11708250620658417,0.7877534395161874,verify,0.49598027180096016,-0.9828718760412194,-6.416741740966962,-5.433869864925742,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.3,77,0.09414026568992562,0.23520408271612617,0.691390483550622,0.1993171047078404,0.9058597343100744,alternative,0.3534934354127331,-1.1791554490827432,-6.71902061707167,-5.539865167988927,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.4,102,0.14973517865647046,0.18000883509857327,0.6748871688467438,0.15592841634371166,0.8502648213435295,alternative,0.41764158660934614,-1.5162876321231993,-6.082169025145351,-4.565881393022152,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.5,128,0.17602782807882766,0.27803807145043613,0.6278733428436737,0.16989190775010823,0.8239721719211723,verify,0.4711414855216614,-0.9542143549841509,-6.553523924472125,-5.599309569487974,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.6,154,0.0894032941736338,0.34448728614884805,0.760633189610217,0.1433997616608733,0.9105967058263662,verify,0.37755162361400557,-0.6433605141252015,-7.244765918390564,-6.601405404265362,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.7,179,0.13981987399595852,0.2901087134406422,0.7433604273443382,0.1135579987135501,0.8601801260040415,alternative,0.38451013102610837,-0.894856114123554,-6.507695268162367,-5.612839154038813,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_16,0.8,205,0.11092324932582065,0.2587544064762172,0.607817170578436,0.2751357357172748,0.8890767506741794,alternative,0.3227395814623465,-1.0524526313439742,-6.422525358516381,-5.370072727172407,256,False,6.5388488689786755,39.15062194119582,0.6303030303030303,0.7560975609756098,0.13496932515337423,2
gsm8k_train_17,0.1,26,0.1279048470527695,0.14405274790808106,0.6247725502950108,0.22850561013224985,0.8720951529472305,alternative,0.376485129310973,-1.7820292154351582,-7.591218221532294,-5.809189006097136,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.2,51,0.15602666200556448,0.3006663447799437,0.6724389882878575,0.15197769101945618,0.8439733379944355,alternative,0.4262620797685263,-0.8441267997473041,-6.172260733704053,-5.328133933956749,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.3,77,0.1998411905605193,0.17814742181611995,0.76096048762601,0.06216764880341216,0.8001588094394807,verify,0.4538734258714806,-1.5289496137332925,-7.267256379733979,-5.738306766000687,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.4,102,0.11905999946887247,0.3374171661557488,0.6148951057385731,0.2528020425884127,0.8809400005311275,verify,0.37607761511352816,-0.6748255356860087,-6.711689638172666,-6.036864102486657,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.5,128,0.11121774098207204,0.35350256560349586,0.5852267751124138,0.3100532763758713,0.888782259017928,finalize,0.3100532763758713,-0.6036784867243474,-5.536907660276845,-4.933229173552498,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.6,154,0.16900797857429273,0.31809576357360775,0.5507152023310337,0.2608812734655577,0.8309920214257073,alternative,0.3964093893319345,-0.7625367514282999,-6.771088189940164,-6.008551438511864,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.7,179,0.19449195308622713,0.2728782833380738,0.4573232374212534,0.37671009643126957,0.8055080469137729,finalize,0.37671009643126957,-0.9800680395272208,-6.577510115851853,-5.597442076324632,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_17,0.8,205,0.10155206181258125,0.29959039839793206,0.582033072863616,0.33715006027814565,0.8984479381874187,finalize,0.33715006027814565,-0.8492491060000233,-6.154392787492097,-5.305143681492074,256,False,6.526740630972199,39.22325314800616,0.8072289156626506,0.9272727272727272,0.018292682926829267,1
gsm8k_train_18,0.1,26,0.16325463147675734,0.3874638395586657,0.5930744504413246,0.21811668171842452,0.8367453685232427,alternative,0.4549180115599042,-0.4579854509603649,-7.10108722016032,-6.643101769199955,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.2,51,0.21179058619861346,0.30657428088246946,0.6828101103692803,0.09860107696548848,0.7882094138013865,alternative,0.43919947212443466,-0.8161840458819141,-6.833370037506862,-6.017185991624948,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.3,77,0.21518648177906285,0.27935075411162635,0.7939893817942049,0.03826970021589982,0.7848135182209371,alternative,0.5016128567127892,-0.9476843606719303,-7.0506191470633865,-6.102934786391456,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.4,102,0.23310467063835827,0.3083576791051955,0.6610137051286775,0.09676258283877932,0.7668953293616417,verify,0.42455520579346673,-0.8078085396836023,-6.471048419246872,-5.663239879563269,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.5,128,0.12652582026222703,0.24233942943145229,0.6677258882442291,0.18584233253072105,0.873474179737773,alternative,0.3512751659474981,-1.1398961448808675,-6.761948069359322,-5.622051924478455,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.6,154,0.0875975583032762,0.3046887633324318,0.6018067783677302,0.3299930839054815,0.9124024416967238,finalize,0.3299930839054815,-0.825068760360069,-6.494258906520267,-5.669190146160198,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.7,179,0.14252823261628367,0.30955022654543196,0.5550223138750627,0.29971575238203163,0.8574717673837163,verify,0.36613555617092325,-0.8022228689995217,-6.89851920025208,-6.096296331252558,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_18,0.8,205,0.11323085282482603,0.34251609817781087,0.5785831161010407,0.31768660655999137,0.886769147175174,verify,0.3411531872988527,-0.6521016212548272,-6.979857813542428,-6.327756192287601,256,False,6.680899471975863,38.31819369140852,0.711764705882353,0.8402366863905325,0.07142857142857142,1
gsm8k_train_19,0.1,26,0.07734687019712727,0.26354648925575225,0.6857378366952832,0.2259355858337447,0.9226531298028727,alternative,0.313929841339059,-1.027616329809847,-7.407117470431464,-6.379501140621617,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.2,51,0.08744582068123818,0.3509484584762992,0.759668436973832,0.14592513981010916,0.9125541793187618,alternative,0.4005452094839631,-0.614872759646663,-6.5155690288966746,-5.900696269250012,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.3,77,0.08961887148263747,0.3852070992438507,0.603385199678602,0.32249037831198263,0.9103811285173625,finalize,0.32249037831198263,-0.4675043545821138,-6.285163522023295,-5.817659167441181,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.4,102,0.13223221092488913,0.36287640673120974,0.5374540670935286,0.3567899170155363,0.8677677890751109,finalize,0.3567899170155363,-0.5629013617569951,-6.910534148367306,-6.347632786610311,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.5,128,0.11479874544254687,0.27535656922000956,0.7528642752885426,0.12717705746929653,0.8852012545574531,alternative,0.4360343240282507,-0.9676128411256268,-6.232160564871653,-5.264547723746026,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.6,154,0.11913068351504275,0.3373723839882532,0.8046684143058481,0.08985282800284984,0.8808693164849573,alternative,0.36407603758017426,-0.6750258499619255,-6.670708150515681,-5.995682300553756,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.7,179,0.17088578195600768,0.3461860650319474,0.7078335440494349,0.11319434409881604,0.8291142180439923,alternative,0.4562107884398847,-0.6358464171470981,-6.000934178959279,-5.365087761812181,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
gsm8k_train_19,0.8,205,0.1327073360575436,0.26691625343304337,0.6911918541562525,0.15879021543597602,0.8672926639424564,verify,0.35768029833399034,-1.0103249955117928,-7.252095425323242,-6.241770429811449,256,False,6.679430070973467,38.326623271720294,0.7215189873417721,0.8598726114649682,0.07692307692307693,1
